Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Outlet_Sales
6.98,0.041273236,82.4934,2009,Medium,982.7208
,0.029640604,40.8138,1985,Medium,1543.3244
8.355,0.187939003,146.9418,2002,,1029.9926
12.15,0.14492016,224.4404,1987,High,1800.3232
17.25,0.125419157,40.048,1999,Medium,399.48
6.46,0.049121972,144.6102,1987,High,2916.204
,0,175.3028,1985,Medium,3719.1588
18.7,0.04604992,151.9682,1987,High,3354.3004
19.2,0.035384612,180.3318,2007,,3428.2042
,0.038340116,240.1564,1985,Medium,7150.692
,0.049080853,147.7734,1985,Medium,4602.6754
,0.076183667,245.646,1985,Medium,3695.19
7.35,0.028711412,39.9454,2009,Medium,377.5086
,0.12517151,88.9198,1985,Medium,3139.9128
4.615,0.101747034,231.33,1987,High,4660.6
,0.075142108,145.8444,1985,Medium,3773.7544
12.1,0.061424738,56.7614,2009,Medium,1049.9666
11.65,0.040597054,187.324,2002,,1864.24
15.5,0.126791761,262.1568,1998,,527.3136
15.1,0.106097275,43.2796,2009,Medium,123.8388
5.095,0.129395895,140.3838,1987,High,1826.2894
15.1,0.100265027,142.5786,2009,Medium,3323.0078
12.1,0.011557563,165.3526,1999,Medium,3453.5046
6.235,0.119157788,263.791,2009,Medium,2103.928
15,0.077622622,121.8414,1998,,243.6828
,0.041194986,39.1164,1985,Medium,1235.7248
9.8,0.106816919,114.2492,1998,,463.3968
18.25,0.04421348,173.408,1987,High,1038.648
,0.013745883,62.0168,1985,Medium,1534.0032
19.6,0.094308058,251.8698,1999,Medium,3551.3772
17,0.026622757,144.247,2002,,3149.234
9.6,0.014234595,190.2872,1999,Medium,4727.18
8.51,0.078526225,173.5422,1999,Medium,5000.8238
5.88,0.0249887,150.3392,2009,Medium,447.4176
8.905,0.143712172,60.2878,2009,Medium,1151.1682
,0.067373081,258.8988,1985,Medium,3083.9856
8.85,0.053822086,183.8292,1987,High,2554.0088
20.7,0.043011277,177.2028,2009,Medium,3364.9532
6.3,0.127968205,209.627,2009,Medium,3984.813
17.5,0.007570599,144.6102,2009,Medium,2187.153
17.75,0.067777778,186.924,2009,Medium,3169.208
5.035,0.080362549,229.0036,2007,,4326.3684
6.13,0.077169953,63.0536,2007,,1225.072
12.5,0.112681821,119.144,2009,Medium,3235.788
,0.10080442,45.4744,1985,Medium,1041.3112
,0.122519571,93.0436,1985,Medium,2363.59
13.35,0.15021128,179.066,2007,,2696.49
8.92,0.130663423,175.237,2007,,2117.244
6.635,0.006335942,121.8098,1999,Medium,2048.6666
15.5,0.032845997,106.7938,1987,High,3215.814
16,0.029377239,46.1718,1998,,94.5436
16.85,0.233356571,146.576,1998,,439.428
15.85,0.137053947,94.4094,2009,Medium,1047.3034
19,0.111830282,105.4622,1987,High,952.7598
13.5,0,84.654,1999,Medium,1211.756
16.75,0.008204465,99.8674,1999,Medium,2342.9502
,0.02439015,95.9068,1985,Medium,3207.8244
9.195,0.064143995,85.9566,2002,,1691.132
19.35,0.033275634,173.8738,2007,,2432.8332
11.8,0.107662745,224.1772,2007,,2890.9036
10.6,0.01115195,40.6454,2007,,167.7816
13.65,0.013064516,115.5834,2002,,1382.2008
14.85,0.009954237,158.263,1999,Medium,2659.871
5.635,0.103481775,150.005,2002,,1797.66
7.405,0.015358176,92.4146,2007,,1459.4336
11.35,0.030981392,51.9008,2007,,708.4112
,0,153.8024,1985,Medium,7741.9224
16.1,0.013623294,109.3596,2002,,1186.4556
17.7,0.041098734,80.9276,2009,Medium,487.3656
14.3,0.034382602,96.5726,1987,High,2251.0698
,0.035406842,244.317,1985,Medium,8262.578
8.6,0.090374342,114.3176,2002,,1946.7992
5.78,0.074451126,264.5568,2009,Medium,6327.7632
8.195,0.031467128,91.8462,2002,,2313.655
17.35,0.056032247,102.3016,2002,,1619.2256
,0.053586458,89.7856,1985,Medium,966.7416
17.6,0.076431919,113.2202,2009,Medium,2025.3636
18,0.039090105,148.4418,2002,,4119.9704
12.5,0.031549131,99.0384,1998,,197.0768
9.065,0.115233813,94.4094,1987,High,2856.282
16,0.073080167,228.4668,2007,,2534.0348
9.3,0.066727717,181.6292,1987,High,2371.5796
20.1,0.022552083,226.6036,2007,,6831.108
8.77,0.047036036,170.5422,2007,,2759.0752
15.15,0.027756137,150.4708,1987,High,2106.5912
13.15,0.092589917,159.5604,1987,High,1901.5248
12.15,0,117.615,1987,High,1514.695
8.3,0.03549838,36.6506,2009,Medium,455.4072
6.195,0.072131519,120.1098,2002,,2892.2352
15.1,0,216.4166,2002,,2830.3158
11.5,0.021020616,130.7942,2002,,2782.3782
10.5,0.071548187,120.2098,2009,Medium,602.549
8.8,0.071540443,210.6612,1999,Medium,2508.7344
17.75,0.014609738,160.4262,2002,,3182.524
16.7,0.062297249,60.6562,2009,Medium,592.562
,0.052058711,55.5588,1985,Medium,1145.176
13.85,0.031402114,40.248,2002,,319.584
12.15,0,118.515,2009,Medium,1398.18
,0.030952737,160.1578,1985,Medium,3048.6982
7.27,0.07136748,111.8518,2009,Medium,2277.036
13.8,0.058192802,246.9802,1999,Medium,5896.3248
20.25,0.022976493,240.3538,1999,Medium,4086.0146
14.15,0.037967687,125.6046,1999,Medium,1618.5598
,0,164.5526,1985,Medium,2302.3364
11.1,0.033176087,120.1124,2002,,1896.1984
19.7,0.161356273,253.1014,2009,Medium,2805.0154
14.3,0.034605882,95.9726,2007,,2153.1972
19.75,0.033942546,213.5902,1999,Medium,4460.1942
18.5,0.025740259,89.4172,1987,High,1605.9096
,0.026938317,174.1396,1985,Medium,4012.1108
,0.015375557,156.9604,1985,Medium,4278.4308
5.365,0.140458316,169.7764,1999,Medium,3263.7516
,0.046333982,97.2384,1985,Medium,2660.5368
,0,109.4596,1985,Medium,1833.6132
16,0,48.1718,2007,,756.3488
17.6,0.00799436,171.6422,1987,High,3793.7284
20.7,0.121767168,118.9466,2002,,353.5398
20.2,0.118025091,195.811,2007,,2553.343
20.35,0.060649213,232.7616,1987,High,2812.3392
18.6,0.151931742,101.1358,1987,High,1105.8938
,0.063831013,46.206,1985,Medium,1304.968
13.35,0.103091351,229.9352,2007,,2519.3872
17.85,0.052389407,120.9072,2009,Medium,2817.6656
16.35,0.013355306,105.528,1987,High,2024.032
14.85,0.019550858,263.791,2002,,4207.856
21.25,0.01005532,183.1608,2007,,2756.412
14.15,0.034845668,242.7828,1987,High,3167.8764
,0.022685222,161.592,1985,Medium,4314.384
10.85,0.162571649,107.4622,2002,,529.311
16.35,0.058034349,124.802,1998,,253.004
,0.076798609,231.8958,1985,Medium,8413.0488
15.75,0.055241242,196.5452,2007,,3131.9232
14.85,0.061102235,253.2698,2002,,2283.0282
18.6,0.039517121,243.6802,2007,,5896.3248
16.35,0.029565309,256.4646,2009,Medium,515.3292
15.15,0.012332667,130.0284,2007,,3559.3668
10.895,0.108253944,194.8794,1998,,585.2382
8.39,0.121178848,165.1868,2007,,2784.3756
18.35,0,151.934,1987,High,306.268
15.2,0.09698132,116.3492,1987,High,2548.6824
,0.079419801,172.3106,1985,Medium,5475.5392
8.71,0.072301795,185.6924,2002,,3331.6632
8.06,0.021420031,232.0326,2002,,3003.4238
11.5,0.290430317,130.6652,1998,,258.3304
11.8,0,45.2402,2009,Medium,1148.505
14.7,0.020952705,143.5128,1999,Medium,2444.8176
18.75,0.034278798,214.1218,1987,High,4488.1578
7.235,0,115.1834,2002,,1382.2008
,0.038377013,211.5586,1985,Medium,4432.2306
19.6,0.025325897,150.9024,1999,Medium,3795.06
7.27,0.020898691,92.2488,2007,,814.9392
15.1,0.105881129,42.0796,2002,,454.0756
7.81,0.112906337,243.5486,1998,,488.6972
6.465,0.125210375,266.8884,2007,,1059.9536
,0.058185842,220.8456,1985,Medium,4199.8664
10.8,0.098814721,100.5042,2009,Medium,1884.8798
20.7,0.100091576,125.5388,1987,High,2105.2596
8.895,0.075876602,235.9616,2007,,1874.8928
15.6,0.037841362,125.2704,2009,Medium,2628.5784
9,0.081943273,214.5534,1987,High,3440.8544
19.35,0.016645164,120.9098,2002,,1687.1372
19.7,0.018061324,102.599,2002,,2063.98
5.825,0.091857904,160.7894,2009,Medium,1617.894
,0.036109413,140.6154,1985,Medium,4538.0928
12.85,0.108633372,233.8642,2009,Medium,2323.642
12.85,0.03324652,172.4422,2002,,4483.4972
17.5,0.016720132,139.918,1987,High,419.454
,0.056685383,178.437,1985,Medium,3175.866
17.5,0.013664703,257.7304,2002,,5683.2688
16.25,0.087310672,95.541,1999,Medium,1544.656
12.85,0.022639195,179.7318,1999,Medium,2165.1816
,0.016531033,122.4098,1985,Medium,3012.745
8.84,0.076873991,109.9228,2009,Medium,1547.3192
,0.035863436,58.3562,1985,Medium,1125.8678
6.38,0.015193323,143.347,2002,,858.882
,0.046408928,153.2998,1985,Medium,3998.7948
,0.065119701,145.7128,1985,Medium,4026.7584
10.195,0,143.1154,2007,,2410.8618
6.67,0.090456903,131.2626,2007,,2098.6016
5.32,0.093071679,103.8674,2002,,509.337
,0.048292189,133.1626,1985,Medium,2492.0894
12.1,0.029902679,144.3444,2009,Medium,1161.1552
13.85,0.056547986,232.73,2009,Medium,6291.81
16.35,0.034726222,125.602,1999,Medium,3036.048
18.35,0.088908547,192.8504,1987,High,2876.256
15.5,0.044024163,102.0332,1998,,102.5332
19.25,0.058226609,85.2908,1987,High,671.1264
10.5,0.027253711,170.9106,1987,High,3251.1014
11.6,0.144604071,240.8222,2009,Medium,3585.333
16,0.193477995,55.9246,1998,,405.4722
6.865,0.056945936,214.6218,2002,,1923.4962
10.395,0.031288338,159.5604,2002,,2852.2872
5.785,0.038976089,264.2252,2007,,3934.878
10.3,0.058918844,191.653,1999,Medium,5313.084
12.5,0.031176157,103.099,2009,Medium,722.393
7.63,0.061159246,92.5436,1999,Medium,1607.2412
17.5,0.052550476,101.299,2002,,722.393
8.21,0.010808272,150.5392,2009,Medium,1043.9744
11.65,0.010963269,110.9544,2009,Medium,335.5632
18.5,0,119.8124,2007,,4029.4216
7.72,0.075035902,78.7986,2009,Medium,856.8846
,0.166572501,176.1712,1985,Medium,3691.1952
7.52,0.055081623,128.8994,1987,High,2055.9904
,0.029500321,46.2086,1985,Medium,802.9548
6.985,0.137645467,185.2608,2002,,2940.1728
,0,240.6222,1985,Medium,4302.3996
9.3,0.026818196,248.9092,1998,,498.0184
12.1,0.030102335,74.767,1987,High,2220.443
5.98,0.043740308,145.3418,2009,Medium,2354.2688
9,0.069653585,266.2884,1999,Medium,2914.8724
7.145,0.01785932,160.6578,2009,Medium,2246.4092
19,0.017755213,211.7244,2002,,2752.4172
7.855,0.161875063,35.6848,2002,,335.5632
11.5,0.014921093,173.908,2009,Medium,1211.756
18.85,0.040434372,244.3144,1999,Medium,5635.3312
13.65,0.031508924,98.77,2002,,1697.79
6.135,0.079094835,114.386,1999,Medium,1018.674
5.655,0.175793413,146.9102,2009,Medium,1749.7224
14.85,0.019495051,261.291,1987,High,10256.649
10,0.0674819,234.859,2009,Medium,1181.795
5.51,0,98.9726,2009,Medium,1565.9616
17.75,0.073559521,33.9216,2002,,830.9184
17.75,0.07626905,113.1544,2009,Medium,1006.6896
8.365,0.039925235,189.2188,2002,,4570.0512
10,0.03773288,128.2994,1987,High,1413.4934
18.2,0.066400129,250.1092,1999,Medium,5727.2116
,0.022351808,143.7812,1985,Medium,4986.842
7.39,0.120180894,141.447,1987,High,2290.352
7.945,0.015900971,163.821,1999,Medium,1794.331
20.6,0.039255412,94.4778,1998,,93.8778
8.575,0.072252888,196.5794,2007,,5267.1438
17.7,0.016664252,47.9034,2009,Medium,729.051
20,0.086187886,125.4678,1998,,127.1678
5.695,0.109784056,256.0646,1998,,1288.323
5.11,0,164.721,2009,Medium,3588.662
15.25,0,178.166,2002,,4853.682
,0.029023048,177.837,1985,Medium,6704.606
18.25,0.183142346,110.357,1987,High,2087.283
15.6,0,170.6132,1987,High,6595.4148
13,0.153857402,76.3986,1999,Medium,778.986
7.02,0.081290366,147.3734,1999,Medium,2524.0478
9.1,0.055514919,112.5518,1999,Medium,341.5554
8,0.050657232,249.9092,1998,,249.0092
17.75,0.098108957,240.9196,2009,Medium,4579.3724
19.5,0.128405328,156.4314,1999,Medium,2326.971
9.6,0.040969757,188.7214,1998,,376.8428
19.6,0.040550868,45.5718,1998,,47.2718
17.6,0.175545889,163.6868,1998,,163.7868
15.6,0.099344826,63.6194,2002,,743.0328
12.65,0.042276746,108.4938,1999,Medium,1500.7132
,0.013861607,94.4462,1985,Medium,2036.0164
,0.076387367,112.1518,1985,Medium,3870.9612
14.5,0.08996026,159.5604,2002,,1426.1436
6.425,0.010480751,116.5808,2009,Medium,2460.7968
9.695,0.070587419,176.9344,2002,,5888.3352
19.6,0.03387323,56.1614,1987,High,828.921
12.6,0.024331586,34.9874,2007,,529.311
8.275,0.110197977,104.2306,1987,High,3658.571
19.85,0.045631231,128.102,1987,High,1265.02
7.36,0.087559621,55.2588,1998,,229.0352
20.35,0.252865979,82.7276,1998,,162.4552
17.7,0.135306012,183.7924,1999,Medium,2221.1088
15.7,0.160529322,59.2562,1987,High,296.281
16.7,0.026771204,246.3776,2007,,1981.4208
,0.049934854,95.0752,1985,Medium,2588.6304
20.5,0.113045883,194.1478,2007,,2906.217
,0.015359722,163.7526,1985,Medium,1973.4312
11.65,0.034049703,112.286,2007,,452.744
20.75,0.02128304,153.5024,1999,Medium,2428.8384
,0.063462048,157.563,1985,Medium,1721.093
16.2,0.074019393,41.7454,1998,,83.8908
10.195,0.017666978,239.4538,2002,,4566.7222
13.3,0.079739853,233.03,1987,High,5359.69
6.215,0.012167793,37.4848,1999,Medium,111.8544
6.67,0,90.5514,2009,Medium,974.0654
12.6,0.074338562,255.5356,2007,,9664.7528
16.6,0.050369191,117.2124,1999,Medium,1422.1488
,0.019837655,128.131,1985,Medium,1687.803
15.6,0.066829875,185.5924,1999,Medium,3146.5708
10.195,0.146692433,194.5794,2007,,4096.6674
12.6,0.062827447,105.099,2002,,1444.786
20.2,0.064464147,255.7646,1999,Medium,5410.9566
18,0.124959013,116.5124,2009,Medium,355.5372
6.75,0,96.7752,1999,Medium,1342.2528
12.35,0.15911489,158.1946,2009,Medium,1104.5622
7.59,0.145335007,173.108,2002,,2077.296
14.8,0.081168135,190.5846,1999,Medium,3630.6074
16.7,0.03874616,143.8102,2007,,4811.7366
,0.03443677,156.5288,1985,Medium,4870.9928
9.695,0.130261652,185.2898,2002,,3367.6164
10.695,0.127620811,119.244,1987,High,3475.476
11.65,0.220111117,153.0024,1998,,455.4072
18.6,0.015858893,152.9366,2007,,453.4098
20.25,0.014280554,148.0418,2009,Medium,1177.1344
5.98,0.075675438,53.3614,1999,Medium,331.5684
18.75,0.010381661,207.8954,1999,Medium,2292.3494
5.82,0.077475884,255.333,2002,,4870.327
15.5,0.126199917,178.4028,2009,Medium,1239.7196
9.6,0.027454997,258.1304,2009,Medium,2324.9736
9.13,0.051928034,151.4024,1999,Medium,1973.4312
17,0.119570595,249.7434,1999,Medium,4221.8378
,0.033725743,211.6902,1985,Medium,4247.804
8.18,0,140.5154,2002,,1701.7848
13.65,0.031418984,99.27,1987,High,2596.62
17.25,0.084809658,261.191,2007,,3155.892
9.5,0.035350045,169.7448,2007,,3579.3408
16.7,0,63.6168,1999,Medium,1342.2528
8.6,0.054601779,141.1154,1998,,425.4462
19.25,0.102188428,54.3956,2009,Medium,1201.1032
11,0.133034816,222.0798,1987,High,2864.9374
9.895,0.16817143,237.7564,2002,,3813.7024
7.365,0.042733625,226.972,2009,Medium,3848.324
20.85,0.062172698,90.2514,1987,High,619.8598
17.7,0.122065518,103.3674,1999,Medium,2546.685
7.97,0.04021623,90.4514,2007,,1328.271
,0.135075924,170.3106,1985,Medium,3422.212
6.305,0.12301331,93.2436,1987,High,2079.9592
5.92,0.019238942,49.8692,2002,,1133.1916
15.1,0.067212845,260.2304,2002,,4908.2776
17.35,0.280164929,177.5712,1998,,527.3136
6.405,0.136512858,128.7678,1999,Medium,3052.0272
19.7,0.078034976,178.066,1999,Medium,3954.852
17.7,0.042649476,162.721,2009,Medium,978.726
15.85,0.110202066,39.7506,1999,Medium,721.0614
17.5,0.01558456,185.1266,1999,Medium,4795.0916
,0.060805497,150.8024,1985,Medium,3339.6528
9.6,0.036490369,140.8154,2007,,1843.6002
11,0.088025298,158.063,2002,,2659.871
20.75,0.129864461,240.188,2009,Medium,5992.2
,0,89.4146,1985,Medium,2645.2234
16.6,0.084176826,118.0124,1998,,592.562
7.02,0.049942926,82.425,1999,Medium,1414.825
5.785,0.038817121,262.6252,1999,Medium,524.6504
11.65,0.01941154,40.3164,2002,,502.0132
19,0.216478153,190.1872,1998,,567.2616
5.19,0.042707323,197.811,2002,,2946.165
16.2,0.175898114,183.7608,2009,Medium,2940.1728
7.72,0.074847665,78.8986,1999,Medium,623.1888
8.35,0.127587344,76.5354,2007,,1805.6496
18.6,0.19780911,55.6588,1998,,114.5176
,0.069208684,264.0884,1985,Medium,4504.8028
19,0.026963909,129.8336,1987,High,3451.5072
8.895,0.039261947,207.4296,2007,,2492.7552
18,0.008533716,78.5618,1987,High,402.809
15.1,0.100423086,144.7786,2007,,2600.6148
,0,91.8488,1985,Medium,2716.464
,0.077348214,259.7962,1985,Medium,8028.8822
20.6,0.023548476,93.3778,2009,Medium,1314.2892
15.85,0.069043044,218.7166,1987,High,4136.6154
20.6,0.048010812,187.7556,1999,Medium,3004.0896
10.3,0.058778429,187.853,1987,High,2656.542
,0.117607719,55.2588,1985,Medium,2748.4224
17.6,0.127412338,111.3202,1998,,337.5606
11.35,0.044945123,101.0016,1987,High,2631.2416
10.195,0.126579586,112.2886,1999,Medium,2557.3378
17.5,0.016802225,138.518,2009,Medium,2376.906
,0.075192072,56.0614,1985,Medium,2597.2858
11,0.03786331,40.948,1987,High,319.584
18.2,0.16334971,45.1086,1999,Medium,669.129
9.395,0.109265987,42.3112,1999,Medium,980.0576
15.7,0.122392031,133.1942,1987,High,2782.3782
8.39,0.20168772,162.8868,1998,,327.5736
,0.046259036,47.4692,1985,Medium,1576.6144
9.6,0.035651291,244.917,2002,,2916.204
12.8,0.091408076,108.9938,2009,Medium,1071.938
12.85,0.169405699,46.106,2007,,792.302
13.65,0.015943701,231.9668,2002,,3225.1352
,0.174232377,146.6102,1985,Medium,1895.5326
7.935,0.031801103,261.591,2002,,3155.892
16.1,0.039463564,189.9846,1998,,191.0846
8.775,0.036159635,110.7228,1998,,331.5684
10.65,0.024020078,57.2272,2002,,1174.4712
7.64,0.071104408,95.012,2007,,1864.24
7.325,0.093913607,93.2146,2007,,1733.0774
8.645,0.144006886,94.741,2009,Medium,1061.951
8.97,0.093159233,55.7956,1999,Medium,1037.3164
5.405,0.053839714,198.6742,2009,Medium,2388.8904
,0.098629062,90.6462,1985,Medium,2406.2012
10.195,0.017658634,240.1538,1999,Medium,1442.1228
,0.042270751,162.521,1985,Medium,4567.388
9.3,0.089186275,145.3786,2002,,2745.0934
12.35,0.026722744,59.2246,1999,Medium,984.7182
,0.037516862,124.3704,1985,Medium,3004.0896
8.63,0.028391879,173.9422,2009,Medium,4138.6128
7.935,0.031866022,261.291,2009,Medium,2892.901
,0.024088444,112.7176,1985,Medium,1832.2816
17.75,0.157075658,240.5538,1999,Medium,3845.6608
,0.076483451,43.4086,1985,Medium,847.5634
6.13,0.10234983,55.0298,1999,Medium,539.298
9.1,0.174827835,127.2362,2009,Medium,1635.8706
18.7,0.104591027,121.4072,1987,High,2450.144
15.5,0.075868843,261.7568,1999,Medium,1845.5976
6.695,0.03408026,220.8456,2009,Medium,5084.0488
5.59,0.056555715,62.6168,1987,High,639.168
11.35,0.043402224,197.0742,2007,,2587.9646
12.3,0.064882207,93.8804,2009,Medium,1470.0864
,0.044764726,102.4016,1985,Medium,2428.8384
17.75,0.030631323,178.566,2009,Medium,2516.724
,0,245.0144,1985,Medium,3185.1872
,0.110735739,35.2874,1985,Medium,988.0472
12.35,0.038657256,110.257,2009,Medium,1757.712
16.7,0.052493162,113.9176,1999,Medium,2519.3872
19.35,0.065890998,167.0816,2007,,1510.0344
,0.117065801,196.1136,1985,Medium,6026.8216
18.7,0.026450779,124.902,2007,,2909.546
7.06,0.043863865,59.5904,1987,High,761.6752
6.96,0.077630199,90.9146,2007,,1459.4336
,0.041180766,37.919,1985,Medium,768.999
13.15,0.043831721,184.195,1999,Medium,2746.425
,0.007503372,146.7102,1985,Medium,4374.306
14.5,0.214681063,102.7332,1998,,205.0664
7.5,0.060649825,177.4028,1998,,354.2056
15.2,0.097258937,114.8492,2002,,1506.0396
9,0.032152981,102.0016,2009,Medium,1518.024
19.35,0.021439694,119.7098,1987,High,1325.6078
15.2,0.153592956,228.0352,1998,,458.0704
,0.119371835,45.2744,1985,Medium,905.488
,0.064607378,87.4198,1985,Medium,2267.7148
21.2,0,173.6738,1999,Medium,2954.1546
11.15,0.008296692,150.6708,2002,,2106.5912
19.35,0.077193256,112.7518,2007,,683.1108
13.5,0.055075504,33.3874,1999,Medium,282.2992
12.5,0.081879864,91.7488,1999,Medium,1358.232
10.195,0.146540889,141.7838,1987,High,1685.8056
20.2,0.097059596,178.6028,2007,,2302.3364
7.96,0.028478742,161.8894,2009,Medium,2750.4198
20,0.034340926,45.4086,1987,High,981.3892
6.425,0.063532672,133.0626,2007,,1442.7886
,0.075384242,262.7568,1985,Medium,7646.0472
12.1,0.080131363,170.9106,2009,Medium,1539.9954
11.6,0.132111921,82.2276,1998,,243.6828
17.2,0.025309134,147.0418,2007,,2354.2688
7.42,0.0258457,188.9872,2009,Medium,2458.1336
,0.075791641,193.3794,1985,Medium,8388.4142
17.6,0.03928284,94.641,1999,Medium,2799.689
,0.145591438,148.705,1985,Medium,1797.66
6.825,0.046824729,155.1998,2009,Medium,2460.7968
7.405,0.159062948,208.9296,1987,High,2700.4848
15.7,0.073966786,250.5724,2009,Medium,4026.7584
15.6,0.117574554,75.667,2007,,1301.639
9.6,0.049617765,44.2086,1998,,44.6086
,0.032296886,144.0102,1985,Medium,5394.9774
,0.037340835,163.1526,1985,Medium,3946.8624
,0.075707087,88.183,1985,Medium,1438.128
19.1,0.177545624,172.4422,1999,Medium,3621.2862
8.895,0.072693696,175.937,2009,Medium,529.311
8.945,0.146701312,262.291,1998,,1314.955
10.3,0.146999264,103.7648,2007,,2804.3496
16,0.173109453,155.2972,2002,,3894.93
6.385,0.124410284,34.3874,2007,,388.1614
13,0.035079516,47.9034,1987,High,583.2408
20.1,0.054763518,150.9366,2007,,3476.1418
11.1,0.111122936,189.2846,2009,Medium,3630.6074
5.175,0.030330202,35.4874,1987,High,388.1614
16.75,0.008601441,73.7038,2009,Medium,1404.1722
,0.024407061,102.3332,1985,Medium,1948.1308
17.25,0.084262458,261.591,1987,High,3418.883
,0.112718928,54.2956,1985,Medium,1310.2944
7.3,0.086619573,147.6076,2007,,3251.7672
